TIPO_CTE,INGRESO_INFERIDO,NIVEL_RIESGO,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
MALO,17690,Alto,2,94,0,29,Hipoteca,Posgrado
MALO,15470,Alto,2,94,0,29,Propia,Posgrado
MALO,20889,Alto,2,94,0,29,Familiares,Preparatoria
MALO,19513,Alto,3,94,0,29,Propia,Posgrado
MALO,18194,Alto,4,94,0,29,Hipoteca,Licenciatura
MALO,14320,Alto,5,95,0,29,Propia,Licenciatura
MALO,19967,Alto,3,95,0,29,Familiares,Licenciatura
MALO,17743,Alto,2,95,0,29,Renta,Licenciatura
MALO,15485,Alto,5,95,0,29,Renta,Preparatoria
MALO,20931,Alto,4,96,0,29,Hipoteca,Preparatoria
MALO,19572,Alto,4,96,0,29,Hipoteca,Preparatoria
MALO,18212,Alto,4,96,0,29,Hipoteca,Licenciatura
MALO,14349,Alto,4,96,0,29,Hipoteca,Preparatoria
MALO,20027,Alto,5,96,0,29,Propia,Posgrado
MALO,17761,Alto,3,97,0,29,Familiares,Secundaria
MALO,15516,Alto,3,97,0,29,Propia,Posgrado
MALO,20994,Alto,3,97,0,29,Hipoteca,Licenciatura
MALO,19592,Alto,4,97,0,29,Familiares,Preparatoria
MALO,18248,Alto,3,98,0,29,Familiares,Preparatoria
MALO,14392,Alto,2,98,0,29,Propia,Posgrado
MALO,20047,Alto,3,98,0,29,Hipoteca,Preparatoria
MALO,17796,Alto,4,98,0,29,Propia,Licenciatura
MALO,15563,Alto,3,98,0,29,Renta,Posgrado
MALO,21015,Alto,4,99,0,29,Renta,Posgrado
MALO,19631,Alto,1,99,0,29,Familiares,Preparatoria
MALO,18303,Alto,2,99,0,29,Familiares,Licenciatura
MALO,14406,Alto,3,99,0,29,Hipoteca,Posgrado
MALO,20087,Alto,5,99,0,29,Familiares,Preparatoria
MALO,17850,Alto,2,100,0,29,Propia,Licenciatura
MALO,15579,Alto,2,100,0,29,Propia,Secundaria
MALO,21057,Alto,3,100,0,29,Renta,Preparatoria
MALO,19690,Alto,3,100,0,29,Hipoteca,Posgrado
MALO,18321,Alto,4,100,0,29,Familiares,Licenciatura
MALO,14435,Alto,2,100,0,29,Propia,Preparatoria
MALO,20147,Alto,2,100,0,29,Familiares,Licenciatura
MALO,17868,Alto,2,100,0,29,Hipoteca,Posgrado
MALO,15610,Alto,3,100,0,29,Propia,Licenciatura
MALO,21120,Alto,3,100,0,29,Propia,Licenciatura
MALO,19709,Alto,4,101,0,29,Familiares,Preparatoria
MALO,18358,Alto,3,101,0,29,Hipoteca,Preparatoria
MALO,14479,Alto,0,101,0,29,Propia,Licenciatura
MALO,20168,Alto,0,101,0,29,Familiares,Posgrado
MALO,17903,Alto,0,101,0,29,Familiares,Posgrado
MALO,15657,Alto,0,101,0,29,Hipoteca,Licenciatura
MALO,21141,Alto,0,101,0,29,Familiares,Preparatoria
MALO,19749,Alto,0,101,0,29,Propia,Licenciatura
MALO,18413,Alto,3,101,0,29,Renta,Posgrado
MALO,14493,Alto,0,111,0,29,Renta,Licenciatura
MALO,20208,Alto,1,120,0,29,Hipoteca,Licenciatura
MALO,17957,Alto,0,121,0,29,Hipoteca,Preparatoria
MALO,15672,Alto,1,124,0,29,Hipoteca,Licenciatura
MALO,21183,Alto,0,125,0,29,Hipoteca,Preparatoria
MALO,19808,Alto,0,134,0,29,Renta,Licenciatura
MALO,18431,Alto,0,134,0,29,Propia,Preparatoria
MALO,14522,Alto,0,136,0,29,Familiares,Licenciatura
MALO,20269,Alto,2,144,0,29,Propia,Preparatoria
MALO,17975,Alto,4,150,0,29,Propia,Posgrado
MALO,15704,Alto,3,156,0,29,Renta,Posgrado
MALO,21247,Alto,1,176,0,29,Hipoteca,Posgrado
BUENO,19828,Bajo,1,176,715,29,Hipoteca,Preparatoria
BUENO,18468,Bajo,0,178,711,29,Propia,Preparatoria
BUENO,14566,Bajo,2,185,720,29,Propia,Licenciatura
BUENO,20289,Bajo,0,203,728,29,Propia,Posgrado
BUENO,18011,Bajo,0,206,750,29,Familiares,Licenciatura
BUENO,15751,Bajo,0,210,717,29,Hipoteca,Preparatoria
REGULAR,21268,Mínimo,0,210,792,29,Renta,Posgrado
BUENO,19867,Bajo,0,211,706,29,Familiares,Licenciatura
REGULAR,18524,Mínimo,0,212,775,29,Propia,Posgrado
BUENO,14580,Bajo,0,213,721,29,Hipoteca,Licenciatura
BUENO,20329,Bajo,0,213,748,29,Renta,Preparatoria
BUENO,18065,Bajo,0,214,711,29,Hipoteca,Posgrado
BUENO,15766,Mínimo,0,215,755,29,Propia,Posgrado
BUENO,21311,Bajo,0,217,729,29,Renta,Posgrado
BUENO,19927,Bajo,0,217,740,29,Renta,Posgrado
BUENO,18542,Bajo,0,221,724,29,Renta,Preparatoria
REGULAR,14609,Bajo,0,222,706,29,Propia,Posgrado
BUENO,20390,Bajo,0,223,713,29,Renta,Preparatoria
REGULAR,18083,Bajo,0,223,740,29,Familiares,Preparatoria
REGULAR,15798,Medio ,0,226,687,29,Familiares,Posgrado
BUENO,21374,Mínimo,0,226,765,29,Hipoteca,Posgrado
BUENO,19947,Bajo,0,227,750,29,Renta,Preparatoria
BUENO,18579,Bajo,0,228,721,29,Propia,Preparatoria
BUENO,14653,Bajo,0,228,743,29,Hipoteca,Licenciatura
BUENO,20411,Bajo,0,229,723,29,Propia,Preparatoria
BUENO,18119,Bajo,0,229,740,29,Propia,Licenciatura
BUENO,15845,Bajo,0,233,702,29,Hipoteca,Posgrado
BUENO,21396,Bajo,0,233,717,29,Familiares,Licenciatura
REGULAR,19987,Bajo,0,234,740,29,Hipoteca,Licenciatura
REGULAR,18635,Mínimo,0,234,791,29,Propia,Preparatoria
REGULAR,14668,Mínimo,0,239,786,29,Renta,Preparatoria
BUENO,20452,Bajo,0,240,705,29,Hipoteca,Licenciatura
REGULAR,18174,Bajo,0,245,727,29,Propia,Posgrado
BUENO,15861,Bajo,0,252,724,29,Familiares,Licenciatura
BUENO,21439,Bajo,0,255,733,29,Familiares,Licenciatura
BUENO,20047,Bajo,0,258,727,29,Propia,Posgrado
BUENO,18654,Bajo,0,266,741,29,Propia,Preparatoria
BUENO,14697,Mínimo,0,283,767,29,Familiares,Posgrado
MALO,20513,Alto,4,89,0,30,Propia,Licenciatura
MALO,18192,Alto,4,89,0,30,Propia,Preparatoria
MALO,15893,Alto,5,89,0,30,Hipoteca,Posgrado
MALO,21503,Alto,5,89,0,30,Hipoteca,Licenciatura
MALO,20067,Alto,4,89,0,30,Hipoteca,Posgrado
MALO,18691,Alto,5,89,0,30,Renta,Posgrado
MALO,14741,Alto,5,89,0,30,Familiares,Preparatoria
MALO,20533,Alto,5,89,0,30,Hipoteca,Licenciatura
MALO,18228,Alto,5,89,0,30,Renta,Licenciatura
MALO,15941,Alto,3,90,0,30,Renta,Posgrado
MALO,21524,Alto,3,90,0,30,Propia,Preparatoria
MALO,20107,Alto,2,90,0,30,Propia,Preparatoria
MALO,18747,Alto,4,90,0,30,Renta,Preparatoria
MALO,14756,Alto,4,90,0,30,Hipoteca,Preparatoria
MALO,20574,Alto,4,90,0,30,Renta,Licenciatura
MALO,18283,Alto,2,91,0,30,Renta,Licenciatura
MALO,15957,Alto,3,91,0,30,Hipoteca,Preparatoria
MALO,21568,Alto,2,91,0,30,Renta,Preparatoria
MALO,20167,Alto,2,91,0,30,Propia,Preparatoria
MALO,18766,Alto,2,91,0,30,Renta,Posgrado
MALO,14785,Alto,3,92,0,30,Familiares,Posgrado
MALO,20636,Alto,4,92,0,30,Renta,Preparatoria
MALO,18301,Alto,3,92,0,30,Renta,Posgrado
MALO,15988,Alto,5,92,0,30,Familiares,Posgrado
MALO,21632,Alto,4,92,0,30,Hipoteca,Preparatoria
MALO,20187,Alto,3,92,0,30,Propia,Licenciatura
MALO,18803,Alto,3,92,0,30,Propia,Preparatoria
MALO,14830,Alto,3,92,0,30,Familiares,Posgrado
MALO,20657,Alto,3,93,0,30,Familiares,Licenciatura
MALO,18338,Alto,4,93,0,30,Propia,Posgrado
MALO,16036,Alto,5,93,0,30,Propia,Licenciatura
MALO,21654,Alto,3,93,0,30,Renta,Licenciatura
MALO,20228,Alto,2,93,0,30,Hipoteca,Posgrado
MALO,18860,Alto,5,94,0,30,Renta,Licenciatura
MALO,14845,Alto,5,94,0,30,Renta,Licenciatura
MALO,20698,Alto,4,94,0,30,Renta,Licenciatura
MALO,18393,Alto,3,94,0,30,Familiares,Licenciatura
MALO,16052,Alto,2,94,0,30,Hipoteca,Posgrado
MALO,21697,Alto,3,94,0,30,Propia,Licenciatura
MALO,20289,Alto,5,94,0,30,Renta,Posgrado
MALO,18878,Alto,3,95,0,30,Familiares,Licenciatura
MALO,14874,Alto,2,95,0,30,Renta,Preparatoria
MALO,20760,Alto,2,95,0,30,Hipoteca,Preparatoria
MALO,18411,Alto,4,95,0,30,Hipoteca,Licenciatura
MALO,16085,Alto,2,96,0,30,Propia,Licenciatura
MALO,21762,Alto,1,96,0,30,Hipoteca,Preparatoria
MALO,20309,Alto,3,96,0,30,Familiares,Licenciatura
MALO,18916,Alto,4,96,0,30,Hipoteca,Licenciatura
MALO,14919,Alto,1,96,0,30,Renta,Posgrado
MALO,20781,Alto,4,96,0,30,Familiares,Posgrado
MALO,18448,Alto,3,97,0,30,Propia,Licenciatura
MALO,16133,Alto,3,97,0,30,Propia,Licenciatura
MALO,21784,Alto,5,97,0,30,Renta,Licenciatura
MALO,20349,Alto,4,98,0,30,Familiares,Licenciatura
MALO,18973,Alto,3,98,0,30,Renta,Secundaria
MALO,14934,Alto,2,98,0,30,Hipoteca,Posgrado
MALO,20823,Alto,2,98,0,30,Renta,Licenciatura
MALO,18503,Alto,1,99,0,30,Familiares,Posgrado
MALO,16149,Alto,4,99,0,30,Renta,Licenciatura
MALO,21828,Alto,4,99,0,30,Hipoteca,Licenciatura
MALO,20410,Alto,2,99,0,30,Propia,Posgrado
MALO,18992,Alto,2,99,0,30,Propia,Preparatoria
MALO,14964,Alto,2,100,0,30,Propia,Posgrado
MALO,20885,Alto,4,100,0,30,Familiares,Posgrado
MALO,18522,Alto,1,100,0,30,Hipoteca,Posgrado
MALO,16181,Alto,2,100,0,30,Renta,Licenciatura
MALO,21893,Alto,0,100,0,30,Familiares,Preparatoria
MALO,20431,Alto,2,101,0,30,Renta,Preparatoria
MALO,19030,Alto,3,101,0,30,Propia,Licenciatura
MALO,15009,Alto,2,101,0,30,Renta,Licenciatura
MALO,20906,Alto,1,101,0,30,Propia,Posgrado
MALO,18559,Alto,0,101,0,30,Familiares,Posgrado
MALO,16230,Alto,1,101,0,30,Propia,Licenciatura
MALO,21915,Alto,2,120,0,30,Renta,Posgrado
MALO,20472,Alto,0,122,0,30,Hipoteca,Licenciatura
MALO,19087,Alto,2,124,0,30,Hipoteca,Preparatoria
MALO,15024,Alto,0,125,0,30,Hipoteca,Preparatoria
MALO,20948,Alto,0,165,0,30,Hipoteca,Preparatoria
REGULAR,18615,Bajo,0,195,740,30,Renta,Licenciatura
REGULAR,16246,Alto,0,196,628,30,Familiares,Licenciatura
BUENO,21959,Bajo,0,207,701,30,Propia,Licenciatura
REGULAR,20533,Medio ,0,210,683,30,Hipoteca,Preparatoria
BUENO,19106,Bajo,0,211,711,30,Hipoteca,Licenciatura
BUENO,15054,Bajo,0,211,744,30,Renta,Licenciatura
REGULAR,21011,Bajo,0,217,723,30,Propia,Preparatoria
BUENO,18633,Mínimo,0,217,753,30,Propia,Preparatoria
BUENO,16278,Mínimo,0,220,772,30,Hipoteca,Licenciatura
REGULAR,22025,Alto,0,222,550,30,Renta,Licenciatura
BUENO,20554,Mínimo,0,226,759,30,Familiares,Posgrado
BUENO,19144,Bajo,0,231,707,30,Familiares,Secundaria
BUENO,15099,Bajo,0,234,740,30,Familiares,Licenciatura
BUENO,21032,Mínimo,0,237,762,30,Propia,Licenciatura
BUENO,18670,Bajo,0,239,733,30,Hipoteca,Posgrado
BUENO,16327,Mínimo,0,239,779,30,Propia,Posgrado
REGULAR,22047,Mínimo,0,242,780,30,Familiares,Preparatoria
REGULAR,20595,Bajo,0,246,711,30,Renta,Preparatoria
REGULAR,19202,Bajo,0,246,750,30,Renta,Licenciatura
BUENO,15114,Mínimo,0,246,777,30,Propia,Preparatoria
BUENO,21074,Bajo,0,252,703,30,Renta,Posgrado
REGULAR,18726,Mínimo,0,257,805,30,Hipoteca,Licenciatura
BUENO,16344,Mínimo,0,259,757,30,Propia,Licenciatura
REGULAR,22091,Mínimo,0,261,794,30,Propia,Preparatoria
MALO,20657,Alto,4,89,0,31,Hipoteca,Posgrado
MALO,19221,Alto,4,89,0,31,Propia,Preparatoria
MALO,15144,Alto,4,89,0,31,Renta,Posgrado
MALO,21137,Alto,5,89,0,31,Propia,Secundaria
MALO,18745,Alto,4,89,0,31,Hipoteca,Posgrado
MALO,16376,Alto,5,89,0,31,Hipoteca,Licenciatura
MALO,22157,Alto,5,89,0,31,Familiares,Licenciatura
MALO,20677,Alto,4,89,0,31,Renta,Preparatoria
MALO,19259,Alto,5,89,0,31,Renta,Preparatoria
MALO,15190,Alto,4,89,0,31,Hipoteca,Posgrado
MALO,21158,Alto,2,90,0,31,Hipoteca,Posgrado
MALO,18783,Alto,3,90,0,31,Hipoteca,Preparatoria
MALO,16425,Alto,3,90,0,31,Familiares,Licenciatura
MALO,22179,Alto,1,90,0,31,Propia,Preparatoria
MALO,20719,Alto,2,90,0,31,Familiares,Posgrado
MALO,19317,Alto,4,90,0,31,Propia,Licenciatura
MALO,15205,Alto,3,90,0,31,Renta,Licenciatura
MALO,21200,Alto,4,90,0,31,Hipoteca,Licenciatura
MALO,18839,Alto,2,91,0,31,Hipoteca,Posgrado
MALO,16442,Alto,3,91,0,31,Propia,Licenciatura
MALO,22224,Alto,1,91,0,31,Renta,Licenciatura
MALO,20781,Alto,3,91,0,31,Familiares,Posgrado
MALO,19337,Alto,3,91,0,31,Renta,Licenciatura
MALO,15235,Alto,3,91,0,31,Familiares,Preparatoria
MALO,21264,Alto,3,91,0,31,Renta,Preparatoria
MALO,18858,Alto,5,91,0,31,Renta,Preparatoria
MALO,16475,Alto,4,92,0,31,Propia,Posgrado
MALO,22290,Alto,2,92,0,31,Familiares,Licenciatura
MALO,20802,Alto,1,92,0,31,Familiares,Preparatoria
MALO,19375,Alto,3,92,0,31,Hipoteca,Posgrado
MALO,15281,Alto,3,93,0,31,Familiares,Preparatoria
MALO,21285,Alto,4,93,0,31,Propia,Posgrado
MALO,18896,Alto,4,93,0,31,Renta,Licenciatura
MALO,16524,Alto,3,93,0,31,Familiares,Posgrado
MALO,22313,Alto,1,93,0,31,Propia,Posgrado
MALO,20843,Alto,3,94,0,31,Familiares,Licenciatura
MALO,19433,Alto,2,94,0,31,Propia,Preparatoria
MALO,15296,Alto,4,94,0,31,Renta,Preparatoria
MALO,21328,Alto,5,95,0,31,Renta,Preparatoria
MALO,18952,Alto,4,95,0,31,Propia,Posgrado
MALO,16541,Alto,3,95,0,31,Familiares,Posgrado
MALO,22357,Alto,2,95,0,31,Propia,Preparatoria
MALO,20906,Alto,2,95,0,31,Renta,Licenciatura
MALO,19453,Alto,2,95,0,31,Familiares,Preparatoria
MALO,15327,Alto,4,95,0,31,Propia,Preparatoria
MALO,21392,Alto,2,96,0,31,Familiares,Licenciatura
MALO,18971,Alto,2,96,0,31,Familiares,Secundaria
MALO,16574,Alto,4,96,0,31,Renta,Preparatoria
MALO,22424,Alto,2,96,0,31,Propia,Preparatoria
MALO,20927,Alto,3,97,0,31,Familiares,Preparatoria
MALO,19492,Alto,4,97,0,31,Familiares,Posgrado
MALO,15373,Alto,3,97,0,31,Propia,Preparatoria
MALO,21413,Alto,2,97,0,31,Hipoteca,Licenciatura
MALO,19009,Alto,3,97,0,31,Propia,Licenciatura
MALO,16624,Alto,3,98,0,31,Renta,Posgrado
MALO,22447,Alto,3,98,0,31,Hipoteca,Licenciatura
MALO,20968,Alto,2,99,0,31,Familiares,Licenciatura
MALO,19550,Alto,5,99,0,31,Renta,Posgrado
MALO,15388,Alto,5,99,0,31,Hipoteca,Posgrado
MALO,21456,Alto,2,100,0,31,Propia,Posgrado
MALO,19066,Alto,3,100,0,31,Renta,Preparatoria
MALO,16640,Alto,1,101,0,31,Hipoteca,Posgrado
MALO,22492,Alto,4,101,0,31,Hipoteca,Licenciatura
MALO,21031,Alto,2,101,0,31,Propia,Posgrado
MALO,19570,Alto,3,101,0,31,Hipoteca,Posgrado
MALO,15419,Alto,0,101,0,31,Propia,Posgrado
MALO,21520,Alto,3,124,0,31,Propia,Licenciatura
MALO,19085,Alto,0,125,0,31,Propia,Posgrado
MALO,16673,Alto,2,130,0,31,Hipoteca,Preparatoria
MALO,22559,Alto,0,134,0,31,Propia,Posgrado
MALO,21052,Alto,3,143,0,31,Propia,Licenciatura
REGULAR,19609,Mínimo,0,170,770,31,Propia,Licenciatura
REGULAR,15465,Mínimo,0,177,778,31,Hipoteca,Licenciatura
BUENO,21542,Bajo,0,198,718,31,Hipoteca,Licenciatura
REGULAR,19123,Medio ,0,204,695,31,Familiares,Licenciatura
REGULAR,16723,Bajo,0,208,723,31,Familiares,Licenciatura
REGULAR,22582,Medio ,0,210,692,31,Propia,Preparatoria
BUENO,21094,Bajo,0,211,705,31,Hipoteca,Licenciatura
BUENO,19668,Bajo,0,212,735,31,Hipoteca,Posgrado
BUENO,15481,Bajo,0,213,716,31,Familiares,Preparatoria
BUENO,21585,Bajo,0,214,724,31,Renta,Posgrado
BUENO,19181,Bajo,0,217,723,31,Propia,Posgrado
BUENO,16740,Bajo,0,218,717,31,Propia,Preparatoria
BUENO,22627,Bajo,0,218,741,31,Familiares,Preparatoria
REGULAR,21158,Medio ,0,220,660,31,Hipoteca,Posgrado
REGULAR,19687,Medio ,0,221,687,31,Renta,Licenciatura
REGULAR,15512,Bajo,0,227,723,31,Propia,Preparatoria
BUENO,21650,Mínimo,0,227,763,31,Familiares,Posgrado
BUENO,19200,Bajo,0,228,740,31,Propia,Posgrado
BUENO,16774,Bajo,0,228,746,31,Familiares,Licenciatura
REGULAR,22695,Medio ,0,229,699,31,Familiares,Licenciatura
BUENO,21179,Bajo,0,230,723,31,Hipoteca,Posgrado
REGULAR,19727,Mínimo,0,230,782,31,Renta,Licenciatura
REGULAR,15558,Bajo,0,235,714,31,Propia,Licenciatura
BUENO,21671,Bajo,0,237,742,31,Hipoteca,Preparatoria
BUENO,19238,Bajo,0,239,720,31,Renta,Posgrado
BUENO,16824,Mínimo,0,242,762,31,Familiares,Licenciatura
BUENO,22717,Bajo,0,244,737,31,Propia,Licenciatura
BUENO,21221,Mínimo,0,246,753,31,Renta,Preparatoria
BUENO,19786,Bajo,0,248,740,31,Propia,Preparatoria
REGULAR,15574,Mínimo,0,253,753,31,Familiares,Licenciatura
BUENO,21715,Mínimo,0,253,754,31,Hipoteca,Preparatoria
BUENO,19296,Bajo,0,254,740,31,Hipoteca,Posgrado
REGULAR,16841,Mínimo,0,265,788,31,Renta,Posgrado
REGULAR,22763,Mínimo,0,276,771,31,Renta,Preparatoria
MALO,21285,Alto,5,89,0,32,Renta,Licenciatura
MALO,19806,Alto,5,89,0,32,Propia,Posgrado
MALO,15605,Alto,5,89,0,32,Familiares,Preparatoria
MALO,21780,Alto,5,89,0,32,Propia,Preparatoria
MALO,19315,Alto,4,90,0,32,Renta,Preparatoria
MALO,16874,Alto,4,90,0,32,Propia,Preparatoria
MALO,22831,Alto,3,90,0,32,Renta,Preparatoria
MALO,21306,Alto,2,90,0,32,Familiares,Preparatoria
MALO,19845,Alto,2,90,0,32,Hipoteca,Posgrado
MALO,15652,Alto,2,91,0,32,Renta,Licenciatura
MALO,21802,Alto,2,91,0,32,Hipoteca,Licenciatura
MALO,19354,Alto,3,91,0,32,Propia,Posgrado
MALO,16925,Alto,4,91,0,32,Renta,Licenciatura
MALO,22854,Alto,4,91,0,32,Propia,Licenciatura
MALO,21349,Alto,2,92,0,32,Hipoteca,Licenciatura
MALO,19905,Alto,3,92,0,32,Propia,Posgrado
MALO,15667,Alto,2,92,0,32,Hipoteca,Licenciatura
MALO,21845,Alto,1,92,0,32,Familiares,Licenciatura
MALO,19412,Alto,3,93,0,32,Hipoteca,Preparatoria
MALO,16942,Alto,5,93,0,32,Renta,Licenciatura
MALO,22900,Alto,5,93,0,32,Familiares,Preparatoria
MALO,21413,Alto,3,93,0,32,Propia,Preparatoria
MALO,19925,Alto,5,93,0,32,Hipoteca,Preparatoria
MALO,15699,Alto,5,94,0,32,Renta,Licenciatura
MALO,21911,Alto,5,94,0,32,Familiares,Licenciatura
MALO,19431,Alto,5,94,0,32,Renta,Licenciatura
MALO,16976,Alto,3,94,0,32,Renta,Licenciatura
MALO,22968,Alto,4,94,0,32,Propia,Preparatoria
MALO,21434,Alto,1,94,0,32,Familiares,Posgrado
MALO,19965,Alto,2,94,0,32,Renta,Preparatoria
MALO,15746,Alto,2,94,0,32,Propia,Posgrado
MALO,21933,Alto,5,94,0,32,Familiares,Licenciatura
MALO,19470,Alto,2,95,0,32,Renta,Posgrado
MALO,17027,Alto,3,95,0,32,Renta,Posgrado
MALO,22991,Alto,3,95,0,32,Propia,Preparatoria
MALO,21477,Alto,4,95,0,32,Familiares,Posgrado
MALO,20024,Alto,5,95,0,32,Propia,Preparatoria
MALO,15761,Alto,4,95,0,32,Renta,Licenciatura
MALO,21977,Alto,2,95,0,32,Propia,Licenciatura
MALO,19529,Alto,3,96,0,32,Propia,Licenciatura
MALO,17044,Alto,3,96,0,32,Renta,Posgrado
MALO,23037,Alto,2,96,0,32,Propia,Preparatoria
MALO,21542,Alto,4,96,0,32,Propia,Posgrado
MALO,20044,Alto,4,96,0,32,Propia,Licenciatura
MALO,15793,Alto,4,96,0,32,Familiares,Licenciatura
MALO,22042,Alto,2,97,0,32,Propia,Posgrado
MALO,19548,Alto,2,97,0,32,Propia,Preparatoria
MALO,17078,Alto,3,97,0,32,Hipoteca,Licenciatura
MALO,23106,Alto,3,97,0,32,Familiares,Preparatoria
MALO,21563,Alto,3,97,0,32,Renta,Preparatoria
MALO,20085,Alto,4,97,0,32,Renta,Preparatoria
MALO,15840,Alto,5,97,0,32,Propia,Posgrado
MALO,22064,Alto,5,98,0,32,Hipoteca,Secundaria
MALO,19587,Alto,3,98,0,32,Propia,Licenciatura
MALO,17129,Alto,3,98,0,32,Familiares,Licenciatura
MALO,23129,Alto,2,98,0,32,Propia,Preparatoria
MALO,21606,Alto,3,98,0,32,Familiares,Licenciatura
MALO,20145,Alto,4,98,0,32,Hipoteca,Licenciatura
MALO,15856,Alto,5,98,0,32,Hipoteca,Licenciatura
MALO,22109,Alto,5,98,0,32,Renta,Secundaria
MALO,19646,Alto,4,99,0,32,Hipoteca,Licenciatura
MALO,17146,Alto,4,99,0,32,Familiares,Licenciatura
MALO,23176,Alto,5,99,0,32,Propia,Posgrado
MALO,21671,Alto,5,99,0,32,Hipoteca,Preparatoria
MALO,20165,Alto,2,99,0,32,Hipoteca,Posgrado
MALO,15888,Alto,2,99,0,32,Familiares,Preparatoria
MALO,22175,Alto,2,99,0,32,Hipoteca,Preparatoria
MALO,19666,Alto,4,99,0,32,Familiares,Posgrado
MALO,17181,Alto,4,99,0,32,Propia,Licenciatura
MALO,23245,Alto,3,99,0,32,Propia,Posgrado
MALO,21693,Alto,3,100,0,32,Propia,Licenciatura
MALO,20205,Alto,1,100,0,32,Hipoteca,Licenciatura
MALO,15936,Alto,3,100,0,32,Hipoteca,Licenciatura
MALO,22197,Alto,4,100,0,32,Propia,Posgrado
MALO,19705,Alto,0,100,0,32,Renta,Preparatoria
MALO,17232,Alto,3,100,0,32,Familiares,Posgrado
MALO,23268,Alto,2,101,0,32,Propia,Licenciatura
MALO,21736,Alto,1,101,0,32,Renta,Posgrado
MALO,20266,Alto,3,101,0,32,Propia,Licenciatura
MALO,15952,Alto,0,101,0,32,Propia,Posgrado
MALO,22242,Alto,1,101,0,32,Hipoteca,Posgrado
MALO,19764,Alto,1,101,0,32,Familiares,Posgrado
MALO,17249,Alto,3,101,0,32,Hipoteca,Posgrado
MALO,23315,Alto,1,120,0,32,Propia,Posgrado
MALO,21801,Alto,3,120,0,32,Renta,Preparatoria
MALO,20286,Alto,1,120,0,32,Renta,Licenciatura
MALO,15983,Alto,0,125,0,32,Familiares,Licenciatura
MALO,22308,Alto,0,134,0,32,Hipoteca,Posgrado
MALO,19784,Alto,1,135,0,32,Propia,Preparatoria
REGULAR,17284,Mínimo,0,180,779,32,Hipoteca,Licenciatura
BUENO,23385,Bajo,0,184,713,32,Hipoteca,Posgrado
REGULAR,21823,Bajo,0,195,750,32,Renta,Preparatoria
REGULAR,20327,Alto,0,207,601,32,Propia,Preparatoria
BUENO,16031,Bajo,0,210,734,32,Hipoteca,Posgrado
REGULAR,22331,Alto,0,211,538,32,Familiares,Posgrado
BUENO,19824,Bajo,0,211,733,32,Propia,Preparatoria
BUENO,17336,Bajo,0,211,740,32,Hipoteca,Preparatoria
BUENO,23408,Bajo,0,212,740,32,Hipoteca,Preparatoria
BUENO,21867,Bajo,0,216,739,32,Propia,Preparatoria
BUENO,20388,Bajo,1,216,743,32,Hipoteca,Preparatoria
REGULAR,16047,Medio ,0,218,694,32,Renta,Preparatoria
BUENO,22375,Bajo,0,219,740,32,Familiares,Preparatoria
BUENO,19883,Bajo,0,220,717,32,Renta,Posgrado
BUENO,17353,Bajo,0,222,702,32,Familiares,Posgrado
REGULAR,23455,Bajo,0,222,714,32,Propia,Licenciatura
BUENO,21932,Bajo,0,222,723,32,Renta,Posgrado
BUENO,20408,Mínimo,0,222,757,32,Renta,Licenciatura
BUENO,16080,Bajo,0,223,734,32,Propia,Preparatoria
BUENO,22442,Bajo,0,224,737,32,Renta,Posgrado
BUENO,19903,Bajo,0,224,740,32,Propia,Licenciatura
BUENO,17388,Bajo,0,225,744,32,Hipoteca,Posgrado
BUENO,23526,Bajo,0,227,738,32,Propia,Licenciatura
BUENO,21954,Bajo,0,231,723,32,Hipoteca,Licenciatura
REGULAR,20449,Medio ,0,236,697,32,Propia,Licenciatura
BUENO,16128,Bajo,1,237,734,32,Hipoteca,Preparatoria
REGULAR,22465,Mínimo,0,239,800,32,Familiares,Posgrado
BUENO,19943,Bajo,0,240,724,32,Hipoteca,Posgrado
BUENO,17440,Bajo,0,242,734,32,Propia,Preparatoria
BUENO,23549,Bajo,0,243,732,32,Familiares,Posgrado
REGULAR,21998,Mínimo,0,245,795,32,Propia,Licenciatura
BUENO,20510,Bajo,0,249,723,32,Renta,Licenciatura
REGULAR,16144,Mínimo,0,252,781,32,Familiares,Preparatoria
MALO,22510,Alto,4,89,0,33,Renta,Licenciatura
MALO,20002,Alto,5,89,0,33,Familiares,Licenciatura
MALO,17457,Alto,4,89,0,33,Renta,Posgrado
MALO,23596,Alto,5,89,0,33,Familiares,Preparatoria
MALO,22064,Alto,5,90,0,33,Hipoteca,Licenciatura
MALO,20531,Alto,4,90,0,33,Propia,Preparatoria
MALO,16176,Alto,2,90,0,33,Hipoteca,Licenciatura
MALO,22577,Alto,3,90,0,33,Familiares,Licenciatura
MALO,20022,Alto,4,90,0,33,Propia,Posgrado
MALO,17492,Alto,2,90,0,33,Hipoteca,Licenciatura
MALO,23667,Alto,3,90,0,33,Renta,Licenciatura
MALO,22086,Alto,5,91,0,33,Renta,Licenciatura
MALO,20572,Alto,4,91,0,33,Renta,Posgrado
MALO,16225,Alto,4,91,0,33,Propia,Licenciatura
MALO,22600,Alto,1,91,0,33,Familiares,Preparatoria
MALO,20063,Alto,5,91,0,33,Renta,Preparatoria
